22	91	20.0411
22	95	20.8224
22	98	11.6355
23	26	24.3226
23	28	11.4858
23	30	8.1964
23	32	21.2041
23	38	9.4621
23	39	12.8426
23	55	4.8139
23	57	5.3870
23	60	19.4054
23	71	15.6987
23	72	18.6673
23	75	20.3755
23	79	17.6917
23	81	8.4822
23	82	21.2202
23	83	23.9583
23	94	9.7248
24	41	23.1088
24	49	9.5922
24	59	4.7684
24	60	24.1710
24	66	3.4632
24	82	20.0717
24	83	14.8963
24	84	11.1036
25	27	15.0552
25	29	14.2769
25	31	16.9705
25	35	15.3541
25	50	3.7262
25	70	23.4999
25	78	7.3356
25	87	11.5149
26	28	13.2035
26	32	11.5104
26	39	16.4937
26	57	19.6997
26	60	22.9295
26	68	15.3119
26	72	11.9298
26	75	15.8322
26	77	22.3435
26	79	7.4694
26	85	9.7637
26	90	23.8593
26	93	6.7499
26	99	15.7285
27	35	14.7368
27	50	18.1811
27	51	21.3428
27	53	20.0500
27	56	23.3457
27	64	14.6947
27	78	19.3498
27	87	3.7748
28	30	18.5498
28	32	12.8406
28	38	15.4101
28	39	6.8569
28	55	15.7474
28	57	6.0333
28	60	16.8735
28	71	23.5785
28	72	11.5621
28	75	14.5445
28	79	6.1669
28	81	15.4701
28	82	22.3878
28	85	19.5549
28	93	15.5395
28	94	19.5510
29	31	16.2166
29	50	12.7872
29	62	21.8640
29	70	13.4145
29	78	8.3292
30	38	5.9122
30	39	19.8212
30	55	5.2177
30	57	14.0741
30	71	9.7207
30	79	24.1073
30	81	5.5853
30	94	12.1064
31	35	22.1043
31	50	12.7073
31	58	21.2924
31	62	17.9081
31	70	13.8760
31	78	18.2121
31	90	25.1441
31	92	24.7547
32	39	9.2100
32	41	16.5406
32	47	21.5551
32	57	15.4512
32	60	12.6513
32	68	20.5406
32	72	2.2933
32	75	4.4136
32	77	14.7623
32	79	11.0001
32	82	18.0772
32	83	22.8166
32	85	9.7215
32	90	24.7702
32	93	6.8235
32	99	24.9562
33	52	4.0605
33	53	14.2386
33	56	13.6196
33	64	21.9474
33	100	23.8747
34	36	10.6652
34	42	5.6343
34	44	19.9242
34	46	17.7475
34	59	23.8738
34	67	19.6894
34	73	9.5673
34	76	16.4196
34	84	16.1822
34	86	9.9113
34	91	15.5940
34	95	2.9493
35	37	19.9966
35	50	14.9969
35	51	16.4385
35	64	20.6764
35	69	15.4951
35	78	22.2894
35	87	12.5859
36	42	5.6144
36	44	21.7708
36	46	17.8154
36	73	4.9528
36	76	11.0981
36	84	25.2597
36	86	9.6244
36	95	10.2238
37	45	13.8320
37	51	10.6412
37	61	17.3985
37	64	25.0426
37	69	13.2809
37	88	15.6683
37	89	15.0903
37	96	18.9352
38	39	21.2456
38	55	9.2629
38	57	13.9665
38	71	7.5063
38	79	20.6285
38	81	0.8675
38	94	17.0644
39	41	18.9293
39	55	16.5804
39	57	7.1971
39	60	10.7261
39	72	6.8809
39	75	8.6391
39	77	23.1185
39	79	10.0080
39	81	18.7193
39	82	14.5592
39	83	18.4426
39	85	19.3340
39	93	14.6823
39	94	16.4809
40	58	14.4795
40	62	14.9340
40	70	20.4331
40	74	6.0714
40	80	22.4435
40	92	16.3064
41	47	11.1293
41	48	14.2235
41	57	25.5932
41	59	22.3714
41	60	8.2668
41	66	20.5051
41	72	16.0505
41	75	12.5443
41	77	11.1408
41	82	10.0843
41	83	11.4124
41	85	21.9723
41	93	21.1764
41	98	20.2782
42	44	17.3645
42	46	15.9447
42	67	24.9441
42	73	3.8196
42	76	11.0983
42	84	21.5019
42	86	6.3219
42	91	19.8412
42	95	6.1361
43	61	14.3939
43	63	22.7233
43	65	6.2299
43	96	20.0495
43	100	3.7882
44	46	4.8847
44	54	12.1454
44	63	15.2189
44	67	24.6064
44	73	15.6652
44	76	14.0419
44	86	11.8093
44	91	20.6107
44	95	22.4298
44	97	17.3138
45	48	24.7431
45	51	23.1704
45	61	21.1578
45	63	23.0813
45	67	17.6630
45	69	21.3009
45	88	2.9168
45	89	2.0213
45	91	21.0788
45	96	10.7862
45	97	18.6124
45	98	22.2463
46	54	17.3299
46	63	19.6772
46	73	12.7622
46	76	8.8581
46	86	9.7137
46	91	21.6108
46	95	21.3259
46	97	21.1508
47	48	7.6064
47	60	19.2766
47	72	22.2268
47	75	18.4441
47	77	7.2076
47	82	21.7183
47	83	23.3938
47	85	23.4679
47	88	24.3489
47	93	23.7782
47	98	15.1173
48	59	24.6416
48	60	23.6171
48	66	24.4786
48	67	17.1667
48	75	26.1772
48	77	15.6808
48	82	24.2399
48	83	23.4276
48	84	23.5774
48	88	20.6087
48	91	22.1674
48	98	7.0174
49	59	13.3828
49	66	13.3930
49	83	23.5131
49	84	15.0926
49	95	25.4774
50	70	20.1290
50	78	8.8853
50	87	15.3373
51	52	24.4622
51	53	16.0839
51	56	16.3339
51	61	17.0445
51	64	13.0307
51	69	20.2049
51	87	21.3452
51	89	24.2884
52	53	11.1672
52	56	9.6437
52	61	22.9082
52	64	17.1625
53	56	1.9511
53	61	21.1539
53	64	6.5255
53	87	23.9615
54	63	5.2921
54	65	19.7352
54	86	24.2714
54	91	23.5635
54	96	21.1525
54	97	11.1866
55	57	10.1602
55	60	22.3129
55	71	15.1288
55	72	23.6509
55	75	23.8738
55	79	22.5808
55	81	8.8388
55	82	22.1289
55	83	24.9545
55	94	6.6497
56	61	21.5045
56	64	9.0313
57	60	16.4492
57	71	20.1120
57	72	13.9555
57	75	15.7082
57	79	11.9543
57	81	12.7528
57	82	17.4876
57	83	21.9498
57	93	20.7161
57	94	12.9288
58	62	7.9714
58	68	21.8180
58	70	17.1182
58	74	19.4725
58	80	13.3900
58	90	22.3957
58	92	3.6936
58	99	21.2313
59	60	23.8281
59	66	2.0252
59	82	18.6909
59	83	15.4099
59	84	6.8229
59	95	21.3089
59	98	22.6068
60	66	23.7011
60	72	10.6222
60	75	7.9242
60	77	16.9216
60	79	20.2808
60	82	6.0029
60	83	10.0067
60	85	21.8610
60	93	17.9276
60	94	19.3150
61	64	25.5749
61	65	16.4380
61	88	24.4245
61	89	20.6651
61	96	15.9977
61	100	15.9310
62	70	10.3008
62	74	17.8171
62	80	21.5945
62	92	11.5938
63	65	16.8980
63	67	24.0491
63	89	21.0696
63	91	21.5872
63	96	15.6893
63	97	6.7043
64	87	16.2185
65	96	19.1152
65	97	19.2890
65	100	9.6476
66	82	17.2544
66	83	13.1508
66	84	8.8876
66	95	23.7714
66	98	23.4569
67	84	23.0095
67	86	22.4931
67	88	16.5981
67	89	17.2546
67	91	4.5810
67	95	23.3619
67	96	21.8494
67	97	17.6788
67	98	11.5842
68	72	21.5641
68	75	23.6584
68	77	21.5863
68	79	23.7163
68	80	17.5635
68	85	10.1225
68	90	8.2085
68	92	19.4316
68	93	13.3343
68	99	11.7047
69	88	19.9878
69	89	22.5231
70	74	19.0746
70	78	20.1454
70	92	20.4753
71	81	7.7766
71	94	21.5722
72	75	4.1333
72	77	16.9035
72	79	9.5554
72	82	16.4963
72	83	21.6547
72	85	11.7292
72	93	8.3515
72	94	23.2958
73	76	7.5464
73	86	4.7454
73	91	22.5120
73	95	10.4828
74	92	22.1416
75	77	13.2156
75	79	13.1390
75	82	14.3759
75	83	17.3965
75	85	13.3832
75	93	10.9118
75	94	22.7342
76	86	8.1554
76	95	17.0160
77	82	20.4813
77	83	22.7906
77	85	15.6316
77	90	20.0377
77	93	16.2982
77	98	22.0815
78	87	17.5273
79	81	19.6392
79	82	25.4624
79	85	16.5763
79	93	10.9090
79	94	25.6366
79	99	22.4831
80	90	21.8686
80	92	9.9194
80	99	9.8546
81	94	15.9650
82	83	4.2950
82	93	24.1724
82	94	17.9165
83	84	21.7998
83	94	18.9145
84	91	23.1645
84	95	15.1524
84	98	20.4237
85	90	14.7654
85	93	4.6954
85	99	16.5765
86	91	19.3484
86	95	11.2813
88	89	4.3152
88	91	21.6826
88	96	13.1500
88	97	20.6952
88	98	20.4575
89	91	20.4167
89	96	8.5075
89	97	16.8867
89	98	21.8109
90	92	20.1982
90	93	19.3818
90	99	17.9503
91	95	19.3350
91	96	21.8824
91	97	15.6502
91	98	13.7436
92	99	16.3262
93	99	17.7757
96	97	11.7031
96	100	23.6692
